ZCTA_GEOID10,11-1,11-2,11-3,11-9,13-1,13-2,15-1,15-2,17-1,17-2,17-3,19-1,19-2,19-3,19-4,21-1,21-2,23-1,23-2,25-1,25-2,25-3,25-4,25-9,27-1,27-2,27-3,27-4,29-1,29-2,29-9,31-1,31-2,31-9,33-1,33-2,33-3,33-9,35-1,35-2,35-3,35-9,37-1,37-2,37-3,39-1,39-2,39-3,39-4,39-5,39-6,39-7,39-9,41-1,41-2,41-3,41-4,41-9,43-1,43-2,43-3,43-4,43-5,43-6,43-9,45-1,45-2,45-3,45-4,47-1,47-2,47-3,47-4,47-5,49-1,49-2,49-3,49-9,51-1,51-2,51-3,51-4,51-5,51-6,51-7,51-8,51-9,53-1,53-2,53-3,53-4,53-5,53-6,53-7
0485395,100.4401326,18.00605981,74.91308533,109.59669,175.9071647,129.063266,119.8806755,6.119324536,3.142628142,75.06568448,29.64088451,12.99847055,14.77882342,15.87244454,18.20002951,29.60448035,0.643486181,20.12457288,10.94902875,69.25266376,139.4314848,38.30758928,6.430855207,48.52615978,8.975457656,4.284867413,15.37411607,5.66659371,71.74505739,37.56419096,12.26904238,24.54092289,1.931431775,15.47402968,3.764449396,3.854988166,16.70588522,19.47795788,2.534036632,10.66678032,17.05113453,3.199141105,1.882903409,23.08371148,9.051790198,1.808534607,0.5439032,3.827835974,0.106376298,0.778826432,1.462682433,0.142335278,20.35373812,17.59927127,96.000892,43.7326532,23.21757925,12.44960428,34.45122483,2.57870032,60.67646714,119.3836632,111.8887702,95.82753959,101.1936348,0.167204938,2.520481873,0.005195044,0.139878222,2.135582133,12.97427079,0.312322464,5.772999683,0.148296161,6.567538472,7.294354371,13.98960387,39.1007041,6.37342592,16.87548398,5.398029524,12.38943431,0.639798286,2.775694344,0.20594918,13.59284187,18.90596019,5.374803077,5.089720388,51.05224237,0.416896767,0.351864877,3.41755662,53.99346109
0485396,29.58619439,5.831040666,23.33627119,32.52298676,57.00075587,38.31852162,40.00479172,1.995208278,1.081552804,40.26737469,16.29108594,2.485713316,4.32865034,2.552185031,7.250349331,14.42412978,0.324868708,5.887469542,3.516759948,25.54928878,51.3782271,13.9847123,2.388911073,17.78324812,3.812028897,0.424905332,4.243296618,2.262857704,31.146216,17.64099553,1.700098954,11.11653519,0.724420957,6.136195689,1.716412369,1.792841774,7.171169585,7.486190417,1.080057507,4.1624274,6.585418432,1.403916225,0.747650277,10.52058108,3.647192101,1.087843768,0.329949574,3.142046106,0.010626341,0.062128317,0.16382806,0.151527621,11.35576833,6.915048748,43.71380717,14.12364542,5.336438146,3.911060512,14.87324708,0.977211263,25.4379818,49.50088544,52.38799225,35.73660707,37.0860751,0.083442958,1.08920783,0.002234243,0.11900677,1.746051179,10.71750158,0.280686971,2.704353418,0.113484347,5.465071742,6.067749166,4.047410668,36.33591344,6.064143782,8.07692635,1.303179241,6.943473088,1.035356312,2.971363613,3.475522766,17.91426979,11.98278888,3.039542236,0.426862297,22.52718648,0.176464774,0.118249683,1.665831945,29.591301
0485501,0.212121212,0.012121212,0.101298701,0.362770563,0.235064935,0.075324675,2.860258752,0.139741248,0.228808259,1.286812098,0.45535069,0.16822726,0.188458338,0.149811343,0.199999265,0,0,0.000865801,0.0004329,0,0,0,0,0,0.129386272,0.032477876,0.117410244,0.043258352,0.434516078,0.345390515,0.00424083,0.548888423,0.033869338,0.224836184,0,0,0,0,0.009236924,0.056535459,0.056592286,0.013568071,0.012515113,0.101334455,0.064530253,0.011249688,0,0.000106783,0,0.002015883,0.000855014,0,0.258098525,0.021978022,0.032967033,0.791208791,0.142857143,0.010989011,0.243601446,0.005277747,0.225728106,0.431726715,2.177755798,0.437111796,0.478798393,0.001234713,0.010890725,0.000117592,0.003057385,0.045844983,0.25219563,0.004155797,0.12722222,0.002342754,0.183295082,0.093688926,0.765885808,0.711919435,0.197649476,0.163813846,0.000823142,0.555284389,0.002777404,0.017380342,0.001060013,0.408007028,0.687327966,0.03878289,0.684070241,0.300183113,0.009172154,0.005232832,0.106616631,0.441587663
0485536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000294898,0.01179593,0.000589797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000589797,0.005603067,0,0.001179593,0,0.015039811,0.017398997,0.143615453,0.041875553,0.005308169,0.007962253,0,0.010026541,0,0.001179593,0,0,0.025066352,0.046004129,0.022707166,0.193453259,0.012090829,0.051902094,0.053671483,0.332645237
0485541,1.09002031,0.15381179,0.757530539,1.041947169,2.552892754,1.644719874,11.46560492,0.534395078,0.054414399,2.902609757,1.132479673,0.207853496,0.273829608,0.254958673,0.348983609,1.963163269,0.043779083,0.507703991,0.251373573,0.259316637,0.532797574,0.250121854,0.031054697,0.257753152,0.356324737,0.267791184,0.613724845,0.587030018,2.459000407,0.788409024,0.052982516,0.349602513,0.026957734,0.195379877,0.017733839,0.000522609,0.013051829,0.630705457,0.007840892,0.045626525,0.0459999,0.005376612,0.003575744,0.103775284,0.01793884,0.000597401,7.46752E-05,0.000224025,0,0.000224025,0.000522726,0,0.021181146,0.330648025,1.026009332,1.478906351,0.933421873,0.231014419,0.713252727,0.077014141,1.826017702,2.303416276,1.717625394,2.282798852,2.079874909,0.000348189,0.009247943,0,0.000696379,0.051479013,0.280179468,0.004409349,0.085100705,0.013041377,0.225229635,0.257870799,0.746954262,1.052359413,0.196178035,0.491518116,0,0.353942472,0.04680881,0.016480964,0.006421368,0.516278671,0.363656017,0.051726593,0.004211713,0.393557921,0,0.000196002,0.033793924,0.673022992
0485545,0.591162939,0.106464402,0.207764678,0.021460575,0.420548145,0.6426064,0.957831325,0.042168675,0,0,0,0,0,0,0,0.937288953,0.026531597,0.00442541,0.005567452,0.001929571,0.013024602,0.003859141,0.000482393,0.006753497,0,0,0,0,0.434516078,0.345390515,0.00424083,0.548888423,0.033869338,0.224836184,0.000482393,0,0,0.009647853,0.009236924,0.056535459,0.056592286,0.013568071,0.035758075,0.444485341,0.050286513,0.011249688,0,0.000106783,0,0.002015883,0.000855014,0,0.258098525,0.12916996,1.208616601,0.561818182,0.023162055,0.077233202,0.218392643,0.007270367,0.220988723,1.161372976,0.869287583,0.328184378,0.19450333,0.000494756,0.002770631,0,0,0.094905806,0.621159524,0.008162911,0.023704271,0.003027682,0.032477281,0.010405147,0.042678362,0.246936367,0.003529585,0.000216263,0.000989511,0.011685348,0.003265387,0.000692658,0.000197902,0.008979044,0.005882969,0.009378914,0.006252281,0.285737788,0,0.000729379,0.006431823,0.038778481
0485546,0.07309065,0.022127052,0.165596003,0.011420414,0.119343326,0.598429693,0,0,0,0,0,0,0,0,0,0,0,0.00442541,0.005567452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001854141,0.000618047,0,0,0,0,0,0,0,0,0.075221239,0.13840708,0.012920354,0.735221239,0.038230088,0.061807851,0.004348582,0.096016699,0.315417174,0.100075375,0.185249609,0.23708471,0,0,0,0,0.046353523,0.198393078,0.000618047,0.000618047,0.219406675,0.017305315,0.000618047,0.033992583,0.082818294,0.019159456,0,0,0.02039555,0,0,0,0.004326329,0.077255871,0.013597033,0,0.095179234,0.000618047,0,0,0.166872682
0485553,0,0,0,0,0,0,0.989323843,0.010676157,0.182692308,0.625,0.182692308,0,0,0,0,0.037121121,0.000760778,0,0,0.218946987,0.441275208,0.118162058,0.015336312,0.150223403,0.009615385,0,0,0,0.101909531,0.124058467,0.000488579,0.433329262,0.008998005,0.008346566,0.000845309,3.62275E-05,0.002837822,0.014454776,0.009160865,0.055901633,0.389519971,0.013517365,0.035686039,0.452921312,0.049638504,0.010463743,0,8.14299E-05,0,0.000773584,0.000855014,0,0.842595986,0,0,0,0,0,0.106200898,0.000140292,0.030162738,0.085297419,0.752805836,0.004349046,0.021043771,0.002777861,0.047471424,0,0,0.003859094,0.038378932,0.000593707,0.002077973,0.000600817,0.018588946,0.007089166,0.024321476,0.159306568,0.013359233,0.020187455,0.027785954,0.002530423,0.005188002,0.006820992,0.000197902,0.011718894,0.054646034,0.048552657,0.006156182,0.586275863,0,0.001017834,0.009195581,0.363055172
0485601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000956912,0.026409101,0.005407354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002481912,0.045496022,0,0,0.000198807,0.001275882,0,0,0.000600817,0.00802018,0.000559297,0.015540164,0.068035001,0.016746194,0.034302763,0.027392865,0.002038383,0.002320229,0.006327142,0.000596421,0.003604903,0.08655775,0.103252678,0.000120163,0.469790725,0,0.000720981,0.003757794,1.067489559
0485602,0,0,0,0,0,0,0,0,0.022460364,0.289635937,0.126541398,0.101291838,0.113916618,0.126688197,0.122871403,0,0,0,0,0,0,0,0,0,0.013358779,0.020992366,0.046975925,0.015267176,0.101909531,0.124058467,0.000488579,0.433329262,0.008998005,0.008346566,0,0,0,0,0.009160865,0.055901633,0.056186637,0.013517365,0,0.007364048,0,0.010463743,0,8.14299E-05,0,0.000773584,0.000855014,0,0.175929319,0,0,0,0,0,0.061807851,0.004348582,0.096016699,0.315417174,0.100075375,0.185249609,0.23708471,0,0,0,0,0.002643505,0.034176737,0.000472054,0.000377644,9.44109E-05,0.003587613,0.000377644,0.000283233,0.044278701,0.057496224,0.125,0,0.514916918,9.44109E-05,0.000188822,0.000472054,0.000472054,0.140577795,0.002454683,0,0.013500755,0,0,0,0.051170695
0485603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375612535,0.125072063,0.5,0,0,0,0,0,0,0,0.06220837,0.250220693,0.509629416,0.177094781,0.001231045,0.021091924,0.005158152,0,0,0.000162142,0,0,0,0,0,0.06916996,0.42687747,0.420948617,0.011857708,0.071146245,0,0,0,0,0,0,0,0.000341588,0.014467595,8.53971E-05,0,0.016214178,0.09069075,0.001508296,0.004901961,0.001131222,0.066203165,0.058958838,0.020234475,0.448336045,0.093674497,0.023092702,0.362766866,0.011291158,0,0.000256191,0,0.255941152,0.259020342,0.009727476,0,0.04465373,0,0,0,0.189021257
0485606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058176101,0,0.080712788,0.464360587,0.230083857,0.050838574,0.115828092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0485607,0,0,0,0,0,0,0,0,0,0.660098522,0.298440066,0.000821018,0.007389163,0,0.003694581,0,0,0,0,0,0,0,0,0,0.010262726,0.000410509,0.017241379,0.001642036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0485618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037121121,0.000760778,0,0,0.218946987,0.441275208,0.118162058,0.015336312,0.150223403,0,0,0,0,0.273832635,0.188208848,0.029631143,0.106263411,0.003065291,0.034433432,0.000845309,3.62275E-05,0.002837822,0.014454776,0.012363339,0.035863901,0.031776847,0.002350056,0,0,0,0.017267804,0.004904465,0.052825176,0.000408705,0.000306529,0.000306529,0.003167467,0.20302442,0,0,0,0,0,0.050860394,0.001457119,0.081876214,0.123577574,0.015889536,0.384401887,0.341937274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0485619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210216523,0.050346857,0.018183729,0.010721043,0.002627707,0.028169014,0,0,0,0,0.046352743,0.186567164,0.194240067,0.024595333,0.042579075,0.71801113,0.113138686,0.00725247,0.002207273,0.016291781,0,0.000525541,0.000105108,0.000840866,0.200756779,0,0,0,0,0,0.036220472,0,0.313385827,0.105511811,0.11496063,0.130708661,0.299212598,0,0.00486618,0,0,0,0.015815085,0,0,0,0.013381995,0,0.025341915,0.219262909,0.002423303,0.006838294,0.047965933,0,0,0.019847398,0,0.001216545,0.02614642,0.006867656,0,0.016570655,0,0,0.100493665,0.619233156
0485621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037121121,0.000760778,0,0,0.218946987,0.441275208,0.118162058,0.015336312,0.150223403,0,0,0,0,0,0,0,0,0,0,0.000845309,3.62275E-05,0.002837822,0.014454776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066189624,0,0.03963121,0.126737306,0.725746525,0.006880418,0.034814917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0485622,0.075748226,0.030391854,0.080684974,0.033631595,0.513113237,0.212897254,0,0,0,0,0,0,0,0,0,0.037121121,0.000760778,0.020826905,0.032705955,0.218946987,0.441275208,0.118162058,0.015336312,0.150223403,0,0,0,0,0,0,0,0,0,0,0.000845309,3.62275E-05,0.002837822,0.014454776,0,0,0,0,0.025957198,0.059605417,0.221743856,0,0,0,0,0,0,0,0,0.126481994,0.860831025,0,0,0.012686981,0.061232933,0.043028548,0.223003724,0.213487795,0.134050476,0.100537857,0.224658668,8.35981E-05,0.001504765,0,0.000292593,0.001044976,0.037828122,0.000961378,0.000835981,0.000125397,0.003720114,0.019018559,0.004430697,0.031641866,0.002842334,0.118583849,0.004054506,0.03231065,0.00217355,0.002842334,0.00087778,0.000585186,0.121258987,0.003093128,0.000250794,0.017137602,0,0,0.001421167,0.283773616
0485623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00063857,0.00063857,0,0,0,0.005747126,0,0,0,0,0.037037037,0.134738186,0.229246488,0.130268199,0.012192041,0.424852634,0.0807402,0.087484036,0.001277139,0.279054917,0,0.003831418,0.022988506,0.001915709,0.0651341,0.171369775,2.744455298,0.069825436,0.00166251,0.012686981,0.127997475,0.004348582,0.135647908,0.44215448,0.825821901,0.192130027,0.271899627,0.003517818,0.054754885,0.000117592,0.003057385,0.083540297,0.792442354,0.060343145,0.140396346,0.003447976,0.099571951,0.038714483,0.155986904,0.51019306,0.025285528,0.022234078,0.027619585,0.014766252,0.003686491,0.009303311,0.000703294,0.071629458,0.061029278,0.152802651,0.017523738,0.665224714,0.009172154,0.005953812,0.020284925,0.428911659
0485629,0.113423517,0.077523413,0.229448491,0.14516129,0.313215401,0.11082206,0,0,0,0,0,0,0,0,0,0.074242241,0.001521555,0.008844953,0.001560874,0.437893974,0.882550417,0.236324115,0.030672624,0.300446806,0,0,0,0,0,0,0,0,0,0,0.001690617,7.2455E-05,0.005675643,0.028909552,0,0,0.333333333,0,0.000384271,0.016470262,0.000983256,0,0,0,0,0,0,0,0.666666667,0.084008288,0.030438069,1.508876714,0.177459621,0.199217308,0.169206573,0.024096386,0.229344594,1.117273524,0.210164709,0.087248361,0.162665853,0,0.0003465,0,0.000259875,0.00017325,0.001299376,0,8.66251E-05,0,0.067091745,0.004483156,0.616236087,0.03846236,0.001028416,0.000598986,0,0.002486263,0,0,0,8.66251E-05,0.009357973,0.03896733,0,0.920123049,0,0,0.02991234,0.251162254
0485630,0.107926766,0.003172787,0.073234162,0.127067513,0.391397066,0.151357537,0,0,0,0,0,0,0,0,0,0,0,0.10100905,0.044835119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025957198,0.059605417,0.221743856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066189624,0,0.03963121,0.126737306,0.725746525,0.006880418,0.034814917,8.35981E-05,0.001504765,0,0.000292593,0.001044976,0.037828122,0.000961378,0.000835981,0.000125397,0.003720114,0.019018559,0.004430697,0.031641866,0.002842334,0.118583849,0.004054506,0.03231065,0.00217355,0.002842334,0.00087778,0.000585186,0.121258987,0.003093128,0.000250794,0.017137602,0,0,0.001421167,0.283773616
0485632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101909531,0.124058467,0.000488579,0.433329262,0.008998005,0.008346566,0,0,0,0,0.009160865,0.055901633,0.056186637,0.013517365,0.00036049,0.011896179,0.005407354,0.010463743,0,8.14299E-05,0,0.000773584,0.000855014,0,0.175929319,0,0,0,0,0,0,0,0,0,0,0,0,0.002283105,0.044700793,0,0,0,0.000480654,0,0,0.000600817,0.00384523,0.00036049,0.009973564,0.033044941,0.011776015,0.020187455,0.026796443,0.001441961,0.001922615,0.006128335,0,0.003604903,0.053953377,0.042417688,0.000120163,0.365416967,0,0.000720981,0.002763759,0.349795722
0485633,0,0,0,0,0,0,0,0,0.022460364,0.289635937,0.126541398,0.101291838,0.113916618,0.126688197,0.122871403,0,0,0,0,0,0,0,0,0,0.013358779,0.020992366,0.046975925,0.015267176,0.273832635,0.188208848,0.029631143,0.106263411,0.003065291,0.034433432,0,0,0,0,0.012363339,0.035863901,0.031776847,0.002350056,0,0,0,0.017267804,0.004904465,0.052825176,0.000408705,0.000306529,0.000306529,0.003167467,0.20302442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0485634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55496092,0.21623438,0.00622293,0.114900184,0.008985911,0.057773684,0,0,0,0,0.002613631,0.015208842,0.0153333,0.001792204,0.000853971,0.016567037,0.000256191,0.000199134,2.48917E-05,7.46752E-05,0,7.46752E-05,0.000174242,0,0.005426395,0,0,0,0,0,0,0,0,0,0,0,0,0.000341588,0.014090521,8.53971E-05,0,0,0.003586678,0,0,0,0.007002562,0.000512383,0.002134927,0.064474808,0.042015371,0.022715628,0.362766866,0.001110162,0,0.000256191,0,0.001793339,0.246199829,0.007087959,0,0.037489325,0,0,0,0.168659266
0485635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011523989,0.065968956,0.058501881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001234713,0.010054092,0.000117592,0.003057385,0.0269873,0.122412982,0.002175447,0.121942615,0.001117121,0.029633114,0.017285983,0.054268579,0.141933208,0.012817498,0.000470367,0.000823142,0.008172625,0.001763876,0.003174976,0.000587959,0.067909219,0.00611477,0.011406397,0.017403575,0.113123236,0.009172154,0.005232832,0.017521167,0.056091251
0485637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000432526,0.015518085,0.010878514,0,0,0,0,0,0,0,0,0.081081081,0,0.891891892,0.027027027,0,0.212401796,0.000280584,0.060325477,0.170594837,1.505611672,0.008698092,0.042087542,0.004823151,0.041800643,0,0,0.091046713,0.591299831,0.007569204,0.021626298,0.003027682,0.027379866,0.004480329,0.035565177,0.229999499,0.045354727,0.022724302,0.026527331,0.016223895,0,0,0,0.005688203,0.405511855,0.017713398,0.000216263,0.200730983,0,0.000432526,0,0.173428999
0485641,0.287869438,0.042513066,0.181983675,0.396402158,0.748178172,0.288221929,0,0,0,0.767836257,0.208187135,0,0.001169591,0,0.004093567,0,0,0.021692706,0.033138855,0,0,0,0,0,0.00877193,0,0.00877193,0.001169591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027305998,0.425913975,0.24141977,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069461078,0.007784431,0.164670659,0.15508982,0.065269461,0.240718563,0.297005988,8.35981E-05,0.004439468,0,0.000292593,0.114884645,1.385903899,0.117296774,0.037743443,0.003585472,0.09610414,0.06677346,0.111944592,0.725217366,0.067823522,0.369951382,0.005521857,0.198511126,0.007184018,0.046862877,0.002146334,0.001549534,0.588617966,0.140440361,0.000250794,0.603098976,0,0,0.002888518,0.606243542
0485643,0.212121212,0.012121212,0.101298701,0.362770563,0.235064935,0.075324675,0,0,0.022460364,0.289635937,0.126541398,0.101291838,0.113916618,0.126688197,0.122871403,0.777777778,0,0.000865801,0.0004329,0,0,0,0,0,0.013358779,0.020992366,0.046975925,0.015267176,0,0,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0485645,0.07309065,0.022127052,0.165596003,0.011420414,0.119343326,0.598429693,0,0,0,0,0,0,0,0,0,0,0,0.00442541,0.005567452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0485648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219227675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025341915,0.014883347,0.001206758,0.006838294,0.035800483,0,0,0.002815768,0,0,0.02614642,0.003218021,0,0.006838294,0,0,0.059131134,0.598551891
0485650,0.075748226,0.030391854,0.080684974,0.033631595,0.513113237,0.212897254,0.97573785,0.02426215,0,0,0,0,0,0,0,0,0,0.020826905,0.032705955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106200898,0.000140292,0.030162738,0.085297419,0.752805836,0.004349046,0.021043771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0485653,0,0,0,0,0,0,0,0,0.023655587,0.372176162,0.146116985,0.066935423,0.074541721,0.023123146,0.077127862,0,0,0,0,0,0,0,0,0,0.106412109,0.01148551,0.07043432,0.027991177,0.045454545,0,0.954545455,0,0,0,0,0,0,1,0,0,0,0,0.014206955,0.230279898,0.077396098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10001982,0.01619617,0.144739686,0.501729858,0.762375058,0.149776921,0.325162487,0.000212044,0.001060221,0,0,0.00360475,0.024173028,0,0.001484309,0,0.045801527,0,0,0.573579304,0.000424088,0,0,0,0,0.000848176,0,0.004240882,0,0.000424088,0.000424088,0.004877014,0,0,0.005513147,0.011450382
0485658,0.095785441,0.045977011,0.237547893,0.042145594,0.421455939,0.141762452,1.854077253,0.145922747,0,0.115384615,0,0,0,0.153846154,0,0,0,0.011494253,0.003831418,0,0,0,0,0,0.153846154,0,0.576923077,0,0.332606546,0.221332049,0.00375225,0.115559161,0.024871333,0.216489618,0,0,0,0,7.60591E-05,0.000633826,0.000405649,5.07061E-05,0.005931198,0.374071791,0.005931198,0.000785944,0,2.5353E-05,0,0.001242299,0,0,0.082169206,0.04786371,0.026771228,0.574094105,0.171173607,0.18009735,0,0,0,0,0,0,0,0,0,0,0,0.002643505,0.035996022,0.000472054,0.000377644,9.44109E-05,0.018838598,0.021299414,0.024614453,0.215198997,0.1244533,0.613477865,0,0.641053971,0.001004053,0.00612002,0.000472054,0.001961508,0.472845023,0.015859766,0.039145907,0.281617526,0,0,0.00118624,0.095333482
0485701,0,0,0,0,0,0,0,0,0,0.028806584,0.001371742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21399177,0.010973937,0.699588477,0.04526749,0.000612535,7.2063E-05,1,0,0,0,0,0,0,0,0.06220837,0.250220693,0.509629416,0.177094781,0.08797362,0.569773752,0.487718861,0,0,0.000162142,0,0,0,0,0,0,0,0,0,0,0.052767053,0,0.113256113,0.184041184,0.369369369,0.160875161,0.11969112,0.000661952,0.008714864,0,0.000585186,0.006682721,0.123825983,0.002516462,0.003749935,0.000250794,0.03832481,0.046233145,0.033480767,0.408180722,0.015338319,0.243037103,0.010565874,0.066443439,0.010547189,0.029121273,0.001953462,0.01001804,0.290899553,0.04753766,0.006537607,0.616102552,0,0.000296853,0.010741508,0.822185993
0485704,0,0,0,0,0,0,0,0,0,0.058823529,0,0.011764706,0,0.117647059,0.011764706,0.074242241,0.001521555,0,0,0.437893974,0.882550417,0.236324115,0.030672624,0.300446806,0.129411765,0,0.647058824,0.023529412,0.931341656,0.529140265,0.036342653,0.654492857,0.021049207,0.106300809,0.001690617,7.2455E-05,0.005675643,0.028909552,0.061174872,0.241712562,0.332543272,0.147927824,0.029742249,0.514169963,0.243820068,0.115414717,0.006206496,0.332036198,0.000408705,0.004986206,0.024324291,0.005083176,0.449514234,0.08079342,0.088050314,0.005563619,0.794629898,0.030962748,0.143180867,0.001681124,0.139561814,0.456637943,1.036318933,0.058278168,0.164341152,0.000431787,0.013255573,0,0.000988972,0.020787059,0.151604982,0.00282619,0.075726159,0.01066549,0.176500465,0.091550703,0.73462254,0.772986651,0.173333531,0.332336094,0.005521857,0.606883173,0.051734594,0.047451814,0.002046213,0.094232646,1.007832731,0.178501504,0.003384499,1.659403853,0.001871157,0,0.045858077,0.949929405
0485705,0.217844643,0.03349496,0.293069917,0.235090254,0.820961185,0.249904599,0,0,0,0,0,0,0,0,0,0.937288953,0.026531597,0.10416761,0.045466831,0.001929571,0.013024602,0.003859141,0.000482393,0.006753497,0,0,0,0,0,0,0,0,0,0,0.000482393,0,0,0.009647853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169710047,0.000140292,0.152875333,0.289818409,1.09188011,0.162583707,0.132992103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0485706,0,0,0,0,0,0,0,0,0.049605411,0.33934611,0.208568207,0.028184893,0.041713641,0.006764374,0.11837655,0.074242241,0.001521555,0,0,0.437893974,0.882550417,0.236324115,0.030672624,0.300446806,0.076662909,0.004509583,0.087936866,0.038331454,0.210216523,0.050346857,0.018183729,0.010721043,0.002627707,0.028169014,0.001690617,7.2455E-05,0.005675643,0.028909552,0.046352743,0.186567164,0.194240067,0.024595333,0.013961315,0.160489517,0.06546567,0.00725247,0.002207273,0.016291781,0,0.000525541,0.000105108,0.000840866,0.200756779,0.210043106,1.582315355,0.062284458,0.018725214,0.126631867,0.34112854,0.007584947,0.225507463,0.852528918,1.611362148,0.298700597,0.663187386,0.001582902,0.018410638,0.000117592,0.003753764,0.043740251,0.195800768,0.003568205,0.19645515,0.011562804,0.070673928,0.119446011,0.083894611,0.484174493,0.286484893,1.26603675,0.000823142,0.917067653,0.06859838,0.034894127,0.002448482,0.076255532,1.105281897,0.035737954,0.02053728,0.17752072,0.009172154,0.005232832,0.02135125,0.499459338
